shipment_id,customer_name,origin_city,destination_city,service_type,weight_kg,shipment_date,delivery_date,cost_inr,status
SHP01176,CORE Diagnostics,Delhi,Noida,HC GOLD,17.66,2026-05-03,,2387.63,In Transit
SHP01177,Healthians,Mumbai,Noida,HC GOLD,4.58,2026-03-27,2026-03-31,586.15,Delivered
SHP01178,CryoViva India,Kolkata,Chennai,NFO,6.96,2026-01-20,2026-01-24,620.29,Delayed
SHP01179,CryoViva India,Hyderabad,Chandigarh,NFO,6.56,2026-01-29,,504.26,In Transit
SHP01180,Redcliffe Labs,Chandigarh,Bengaluru,HC GOLD,4.6,2026-02-07,2026-02-08,598.39,Delivered
SHP01181,Healthians,Hyderabad,Pune,HC SILVER,6.8,2026-05-05,2026-05-08,715.08,Delivered
SHP01182,Pathkind Labs,Bengaluru,Kolkata,HC GOLD,21.5,2026-06-02,2026-06-06,2656.95,Delivered
SHP01183,CORE Diagnostics,Chandigarh,Delhi,HC SILVER,21.48,2026-06-18,2026-06-20,1961.2,Delivered
SHP01184,Healthians,Lucknow,Kolkata,NFO,2.69,2026-04-07,2026-04-08,244.59,Delivered
SHP01185,CORE Diagnostics,Hyderabad,Ahmedabad,NFO,17.14,2026-03-26,2026-04-04,1655.5,Delayed
SHP01186,Redcliffe Labs,Bengaluru,Chennai,NFO,13.24,2026-03-29,2026-04-03,1140.88,Delivered
SHP01187,Tata 1mg,Chennai,Bengaluru,HC SILVER,12.72,2026-06-25,2026-06-27,1245.61,Delivered
SHP01188,Pathkind Labs,Bengaluru,Chandigarh,HC GOLD,7.94,2026-03-15,,927.72,In Transit
SHP01189,Redcliffe Labs,Hyderabad,Delhi,NFO,15.03,2026-01-14,2026-01-20,1360.67,Delivered
SHP01190,Metropolis Healthcare,Delhi,Gurugram,NFO,22.03,2026-05-09,2026-05-14,2019.17,Delivered
SHP01191,Suraksha Diagnostics,Noida,Bengaluru,HC GOLD,2.48,2026-02-26,2026-02-27,286.35,Delivered
SHP01192,Suraksha Diagnostics,Chandigarh,Lucknow,NFO,24.19,2026-01-26,2026-01-29,1939.62,Delivered
SHP01193,Healthians,Kolkata,Lucknow,HC SILVER,3.91,2026-02-21,2026-02-24,352.83,Delivered
SHP01194,Metropolis Healthcare,Bengaluru,Gurugram,HC GOLD,15.89,2026-05-20,2026-05-22,2113.62,Delivered
SHP01195,Pathkind Labs,Gurugram,Mumbai,NFO,8.17,2026-06-25,2026-06-28,706.0,Delivered
SHP01196,CryoViva India,Kolkata,Pune,HC SILVER,1.15,2026-04-18,,102.16,In Transit
SHP01197,Dr Lal PathLabs,Bengaluru,Mumbai,HC GOLD,3.62,2026-05-20,2026-05-27,404.64,Delivered
SHP01198,Oncquest Labs,Chandigarh,Delhi,HC SILVER,21.94,2026-04-28,2026-05-02,1931.65,Delivered
SHP01199,Metropolis Healthcare,Ahmedabad,Gurugram,HC GOLD,17.42,2026-01-16,2026-01-23,2233.81,Delayed
SHP01200,Redcliffe Labs,Lucknow,Delhi,HC GOLD,14.27,2026-05-07,2026-05-09,1815.0,Delivered
SHP01201,Metropolis Healthcare,Noida,Chennai,HC GOLD,23.45,2026-05-05,2026-05-13,2613.3,Delayed
SHP01202,Dr Lal PathLabs,Delhi,Mumbai,HC SILVER,13.24,2026-03-05,2026-03-07,1393.87,Delivered
SHP01203,CryoViva India,Hyderabad,Kolkata,HC SILVER,7.85,2026-05-04,,714.97,In Transit
SHP01204,Dr Lal PathLabs,Pune,Bengaluru,HC GOLD,21.55,2026-06-07,2026-06-09,2446.88,Delivered
SHP01205,Redcliffe Labs,Lucknow,Chandigarh,NFO,18.67,2026-05-20,2026-05-22,1543.09,Delivered
SHP01206,Oncquest Labs,Gurugram,Chandigarh,NFO,7.24,2026-04-09,2026-04-10,619.22,Delivered
SHP01207,Oncquest Labs,Delhi,Chennai,NFO,10.04,2026-05-29,2026-06-01,958.63,Delivered
SHP01208,CryoViva India,Ahmedabad,Hyderabad,HC SILVER,9.19,2026-02-05,2026-02-14,846.18,Delayed
SHP01209,Pathkind Labs,Noida,Kolkata,HC SILVER,12.83,2026-03-31,2026-04-05,1150.14,Delivered
SHP01210,Dr Lal PathLabs,Noida,Kolkata,NFO,18.02,2026-02-05,,1670.55,In Transit
SHP01211,Tata 1mg,Bengaluru,Hyderabad,HC SILVER,16.31,2026-04-07,2026-04-14,1617.64,Delayed
SHP01212,Pathkind Labs,Pune,Lucknow,NFO,17.6,2026-05-31,2026-06-05,1656.78,Delivered
SHP01213,CryoViva India,Gurugram,Delhi,HC SILVER,4.4,2026-01-25,2026-01-26,425.99,Delivered
SHP01214,Tata 1mg,Mumbai,Bengaluru,HC SILVER,4.76,2026-04-09,2026-04-15,419.92,Delivered
SHP01215,Oncquest Labs,Lucknow,Gurugram,HC GOLD,15.36,2026-01-08,2026-01-12,1832.89,Delivered
SHP01216,Pathkind Labs,Chandigarh,Ahmedabad,NFO,6.69,2026-04-23,2026-04-27,573.49,Delivered
SHP01217,Tata 1mg,Pune,Mumbai,HC GOLD,15.91,2026-06-21,2026-06-23,2144.65,Delivered
SHP01218,Dr Lal PathLabs,Chennai,Hyderabad,HC GOLD,2.26,2026-02-17,2026-02-23,282.75,Delivered
SHP01219,Healthians,Hyderabad,Ahmedabad,NFO,22.54,2026-02-05,2026-02-06,1904.46,Delivered
SHP01220,Tata 1mg,Gurugram,Chandigarh,NFO,13.17,2026-01-26,2026-01-30,1158.78,Delivered
SHP01221,Metropolis Healthcare,Delhi,Bengaluru,HC SILVER,6.66,2026-06-30,2026-07-03,594.4,Delivered
SHP01222,Pathkind Labs,Bengaluru,Gurugram,HC GOLD,21.4,2026-06-06,2026-06-11,2347.57,Delivered
SHP01223,Dr Lal PathLabs,Lucknow,Gurugram,NFO,22.98,2026-03-09,2026-03-10,1885.36,Delivered
SHP01224,CORE Diagnostics,Chennai,Delhi,NFO,20.51,2026-03-26,2026-03-27,1920.15,Delivered
SHP01225,CryoViva India,Ahmedabad,Chandigarh,NFO,2.23,2026-04-17,2026-04-28,214.64,Delayed
SHP01226,CORE Diagnostics,Pune,Hyderabad,NFO,1.52,2026-01-10,2026-01-17,137.29,Delayed
SHP01227,Metropolis Healthcare,Kolkata,Pune,HC GOLD,21.97,2026-02-28,2026-03-02,2724.84,Delivered
SHP01228,CryoViva India,Kolkata,Lucknow,HC GOLD,1.78,2026-04-07,2026-04-09,221.59,Delivered
SHP01229,Tata 1mg,Gurugram,Pune,HC SILVER,24.57,2026-04-05,2026-04-08,2636.46,Delivered
SHP01230,Tata 1mg,Mumbai,Bengaluru,HC GOLD,6.06,2026-05-18,2026-05-23,657.19,Delivered
SHP01231,CryoViva India,Lucknow,Mumbai,NFO,3.6,2026-02-16,2026-02-19,321.48,Delivered
SHP01232,CORE Diagnostics,Mumbai,Chennai,HC GOLD,12.23,2026-02-01,2026-02-02,1520.3,Delivered
SHP01233,Redcliffe Labs,Hyderabad,Chennai,NFO,7.92,2026-04-04,2026-04-09,646.98,Delivered
SHP01234,Pathkind Labs,Bengaluru,Kolkata,HC GOLD,1.82,2026-04-16,2026-04-21,207.67,Delivered
SHP01235,Redcliffe Labs,Noida,Ahmedabad,NFO,14.05,2026-02-01,2026-02-07,1085.53,Delayed
SHP01236,Oncquest Labs,Mumbai,Pune,HC SILVER,1.02,2026-01-09,2026-01-12,94.49,Delivered
SHP01237,Metropolis Healthcare,Gurugram,Delhi,HC SILVER,9.91,2026-01-05,2026-01-09,900.13,Delivered
SHP01238,Suraksha Diagnostics,Kolkata,Noida,HC GOLD,16.68,2026-01-09,,1975.48,In Transit
SHP01239,Healthians,Delhi,Chandigarh,HC SILVER,22.73,2026-06-01,,1958.18,In Transit
SHP01240,Suraksha Diagnostics,Lucknow,Ahmedabad,HC SILVER,19.67,2026-01-15,2026-01-21,2126.74,Delayed
SHP01241,Pathkind Labs,Chandigarh,Bengaluru,NFO,14.53,2026-05-26,2026-06-02,1255.84,Delivered
SHP01242,CryoViva India,Mumbai,Noida,NFO,17.22,2026-03-12,2026-03-13,1425.58,Delivered
SHP01243,CryoViva India,Ahmedabad,Kolkata,HC GOLD,9.36,2026-06-18,,1194.25,In Transit
SHP01244,Tata 1mg,Ahmedabad,Delhi,NFO,16.69,2026-03-09,2026-03-11,1432.8,Delivered
SHP01245,Healthians,Hyderabad,Delhi,NFO,21.19,2026-02-25,2026-03-01,1656.85,Delivered
SHP01246,Healthians,Ahmedabad,Pune,HC SILVER,11.29,2026-03-08,2026-03-11,999.41,Delivered
SHP01247,CORE Diagnostics,Chandigarh,Noida,HC SILVER,16.57,2026-03-01,2026-03-04,1489.25,Delayed
SHP01248,Dr Lal PathLabs,Pune,Hyderabad,NFO,14.06,2026-02-28,2026-03-05,1366.98,Delayed
SHP01249,Healthians,Delhi,Lucknow,HC GOLD,1.6,2026-03-02,2026-03-07,178.23,Delivered
SHP01250,Redcliffe Labs,Gurugram,Bengaluru,NFO,9.6,2026-06-24,2026-06-28,913.07,Delivered
SHP01251,Healthians,Noida,Delhi,HC GOLD,9.33,2026-04-15,2026-04-18,1089.95,Delivered
SHP01252,Healthians,Delhi,Mumbai,NFO,23.29,2026-06-01,2026-06-02,2181.59,Delivered
SHP01253,Dr Lal PathLabs,Pune,Ahmedabad,HC GOLD,23.53,2026-04-07,2026-04-12,2647.18,Delivered
SHP01254,Tata 1mg,Chandigarh,Gurugram,HC SILVER,24.81,2026-05-25,2026-06-05,2553.73,Delayed
SHP01255,Pathkind Labs,Pune,Gurugram,HC GOLD,15.37,2026-06-18,2026-06-28,1806.1,Delayed
SHP01256,Metropolis Healthcare,Mumbai,Chandigarh,HC SILVER,8.55,2026-04-03,2026-04-05,928.48,Delivered
SHP01257,Oncquest Labs,Lucknow,Mumbai,HC GOLD,22.07,2026-04-03,2026-04-04,2434.17,Delivered
SHP01258,Oncquest Labs,Chennai,Lucknow,HC GOLD,11.5,2026-04-18,2026-04-23,1561.37,Delayed
SHP01259,Dr Lal PathLabs,Mumbai,Hyderabad,HC GOLD,15.34,2026-03-15,2026-03-20,1850.47,Delivered
SHP01260,Oncquest Labs,Noida,Chandigarh,HC GOLD,19.43,2026-02-16,2026-02-22,2251.96,Delivered
SHP01261,Tata 1mg,Pune,Hyderabad,NFO,1.33,2026-04-21,2026-04-25,129.72,Delayed
SHP01262,Pathkind Labs,Noida,Ahmedabad,HC SILVER,22.65,2026-04-01,2026-04-03,2066.45,Delivered
SHP01263,Healthians,Bengaluru,Gurugram,HC SILVER,22.51,2026-06-01,2026-06-08,2456.08,Delayed
SHP01264,Healthians,Delhi,Noida,HC SILVER,22.81,2026-06-11,2026-06-20,2106.97,Delayed
SHP01265,CORE Diagnostics,Hyderabad,Noida,HC GOLD,14.94,2026-05-11,2026-05-12,1879.55,Delivered
SHP01266,Oncquest Labs,Chennai,Lucknow,NFO,11.25,2026-05-11,2026-05-16,883.79,Delivered
SHP01267,Healthians,Bengaluru,Pune,NFO,13.18,2026-05-15,2026-05-25,1088.16,Delayed
SHP01268,CORE Diagnostics,Kolkata,Chennai,HC SILVER,1.53,2026-02-23,2026-03-03,151.71,Delayed
SHP01269,Tata 1mg,Ahmedabad,Chennai,NFO,4.56,2026-03-15,2026-03-18,434.63,Delivered
SHP01270,Dr Lal PathLabs,Bengaluru,Chennai,HC GOLD,23.15,2026-06-20,2026-06-26,3082.74,Delivered
SHP01271,Dr Lal PathLabs,Noida,Delhi,HC SILVER,24.02,2026-05-19,,2165.03,In Transit
SHP01272,Healthians,Hyderabad,Delhi,NFO,23.57,2026-05-27,2026-06-05,2064.0,Delayed
SHP01273,Tata 1mg,Hyderabad,Bengaluru,HC GOLD,23.02,2026-01-31,2026-02-04,2546.15,Delivered
SHP01274,Tata 1mg,Noida,Chennai,HC SILVER,20.19,2026-02-26,2026-03-01,1858.64,Delivered
SHP01275,Tata 1mg,Chandigarh,Pune,HC GOLD,8.21,2026-01-10,2026-01-14,1082.29,Delivered
SHP01276,Pathkind Labs,Chennai,Mumbai,HC GOLD,22.0,2026-01-10,2026-01-13,2951.6,Delivered
SHP01277,Redcliffe Labs,Mumbai,Lucknow,NFO,4.21,2026-02-17,2026-02-24,400.42,Delivered
SHP01278,CryoViva India,Pune,Mumbai,NFO,12.52,2026-06-06,2026-06-11,968.11,Delayed
SHP01279,Dr Lal PathLabs,Lucknow,Bengaluru,NFO,14.81,2026-06-13,2026-06-16,1433.31,Delivered
SHP01280,Metropolis Healthcare,Bengaluru,Mumbai,HC GOLD,12.51,2026-06-11,2026-06-19,1555.02,Delayed
SHP01281,Redcliffe Labs,Bengaluru,Gurugram,NFO,22.08,2026-03-15,2026-03-19,1999.93,Delivered
SHP01282,Oncquest Labs,Gurugram,Mumbai,HC SILVER,16.69,2026-03-30,2026-04-06,1733.67,Delayed
SHP01283,Dr Lal PathLabs,Hyderabad,Pune,NFO,6.25,2026-03-16,2026-03-22,596.3,Delayed
SHP01284,Pathkind Labs,Kolkata,Delhi,HC GOLD,6.91,2026-03-23,2026-03-27,834.42,Delivered
SHP01285,Metropolis Healthcare,Bengaluru,Delhi,NFO,5.86,2026-06-12,2026-06-13,475.85,Delivered
SHP01286,Redcliffe Labs,Noida,Ahmedabad,HC GOLD,3.2,2026-06-07,2026-06-15,347.51,Delivered
SHP01287,Suraksha Diagnostics,Lucknow,Delhi,NFO,17.77,2026-04-01,2026-04-06,1555.25,Delivered
SHP01288,Redcliffe Labs,Chennai,Ahmedabad,HC SILVER,21.03,2026-04-12,2026-04-14,2252.9,Delivered
SHP01289,Redcliffe Labs,Chennai,Hyderabad,HC GOLD,6.59,2026-01-04,,715.68,In Transit
SHP01290,Pathkind Labs,Pune,Gurugram,NFO,12.38,2026-02-10,2026-02-16,1150.27,Delivered
SHP01291,Metropolis Healthcare,Mumbai,Delhi,HC GOLD,20.42,2026-04-07,2026-04-11,2742.38,Delivered
SHP01292,Tata 1mg,Gurugram,Noida,HC GOLD,17.74,2026-04-17,2026-04-18,2204.21,Delivered
SHP01293,Dr Lal PathLabs,Noida,Gurugram,HC GOLD,5.26,2026-06-05,,619.16,In Transit
SHP01294,Metropolis Healthcare,Pune,Delhi,NFO,5.47,2026-03-09,2026-03-14,468.38,Delivered
SHP01295,Pathkind Labs,Mumbai,Hyderabad,NFO,7.47,2026-06-29,2026-07-07,632.16,Delayed
SHP01296,Healthians,Hyderabad,Kolkata,HC GOLD,18.01,2026-04-26,2026-04-30,2159.77,Delayed
SHP01297,Healthians,Mumbai,Pune,NFO,3.17,2026-03-21,2026-03-24,308.24,Delivered
SHP01298,CORE Diagnostics,Gurugram,Ahmedabad,NFO,23.58,2026-06-01,2026-06-06,2223.81,Delivered
SHP01299,Redcliffe Labs,Pune,Chandigarh,NFO,12.59,2026-04-16,2026-04-23,1186.35,Delayed
SHP01300,Dr Lal PathLabs,Delhi,Kolkata,HC GOLD,21.85,2026-03-10,,2728.46,In Transit
SHP01301,Oncquest Labs,Hyderabad,Ahmedabad,NFO,16.47,2026-03-24,2026-04-02,1440.0,Delayed
SHP01302,Tata 1mg,Lucknow,Gurugram,NFO,2.4,2026-02-02,2026-02-03,189.8,Delivered
SHP01303,Tata 1mg,Mumbai,Pune,NFO,10.89,2026-02-13,2026-02-21,929.85,Delivered
SHP01304,Tata 1mg,Delhi,Chennai,NFO,7.71,2026-06-23,2026-06-30,690.59,Delayed
SHP01305,CORE Diagnostics,Chennai,Chandigarh,NFO,13.32,2026-02-22,2026-03-03,1165.99,Delayed
SHP01306,Oncquest Labs,Bengaluru,Pune,NFO,8.59,2026-02-04,2026-02-11,658.93,Delayed
SHP01307,CORE Diagnostics,Kolkata,Noida,NFO,24.84,2026-01-02,2026-01-08,2005.44,Delayed
SHP01308,Oncquest Labs,Gurugram,Ahmedabad,NFO,2.0,2026-04-30,2026-05-08,176.76,Delivered
SHP01309,CryoViva India,Mumbai,Kolkata,HC SILVER,7.23,2026-04-20,2026-04-29,681.23,Delayed
SHP01310,Pathkind Labs,Kolkata,Bengaluru,HC GOLD,16.65,2026-01-20,2026-01-26,1938.05,Delivered
SHP01311,Tata 1mg,Bengaluru,Chandigarh,NFO,13.3,2026-06-15,2026-06-19,1258.64,Delivered
SHP01312,Dr Lal PathLabs,Ahmedabad,Bengaluru,HC GOLD,12.1,2026-02-13,,1390.95,In Transit
SHP01313,Dr Lal PathLabs,Mumbai,Gurugram,NFO,4.54,2026-01-01,2026-01-04,352.34,Delivered
SHP01314,Suraksha Diagnostics,Pune,Hyderabad,HC GOLD,8.51,2026-05-09,2026-05-10,1015.41,Delivered
SHP01315,Healthians,Kolkata,Pune,NFO,13.29,2026-05-16,2026-05-20,1286.49,Delayed
SHP01316,CORE Diagnostics,Chandigarh,Bengaluru,HC SILVER,14.23,2026-05-06,2026-05-11,1405.22,Delayed
SHP01317,Healthians,Kolkata,Lucknow,NFO,21.72,2026-04-30,2026-05-08,1760.25,Delayed
SHP01318,Suraksha Diagnostics,Pune,Mumbai,NFO,23.36,2026-01-03,2026-01-05,1883.78,Delivered
SHP01319,Healthians,Ahmedabad,Bengaluru,NFO,9.54,2026-03-06,2026-03-11,736.61,Delivered
SHP01320,Oncquest Labs,Bengaluru,Lucknow,NFO,24.9,2026-06-30,2026-07-03,2418.7,Delivered
SHP01321,Dr Lal PathLabs,Delhi,Pune,HC GOLD,12.51,2026-05-02,,1390.07,In Transit
SHP01322,Dr Lal PathLabs,Chennai,Delhi,HC SILVER,4.25,2026-02-15,2026-02-17,448.75,Delivered
SHP01323,CryoViva India,Delhi,Pune,NFO,21.52,2026-03-13,2026-03-21,1983.52,Delayed
SHP01324,Healthians,Chennai,Lucknow,HC SILVER,4.65,2026-05-31,2026-06-05,501.45,Delayed
SHP01325,CryoViva India,Kolkata,Hyderabad,NFO,20.71,2026-05-09,2026-05-15,1621.27,Delayed
SHP01326,Metropolis Healthcare,Hyderabad,Delhi,HC GOLD,17.37,2026-04-15,2026-04-19,2038.11,Delayed
SHP01327,Tata 1mg,Pune,Chennai,NFO,14.42,2026-06-28,2026-07-04,1130.15,Delayed
SHP01328,Tata 1mg,Gurugram,Mumbai,NFO,14.98,2026-01-06,,1149.29,In Transit
SHP01329,Oncquest Labs,Chandigarh,Chennai,NFO,18.24,2026-03-05,,1659.27,In Transit
SHP01330,Metropolis Healthcare,Mumbai,Noida,NFO,17.79,2026-02-15,2026-02-18,1517.44,Delivered
SHP01331,Redcliffe Labs,Mumbai,Chennai,NFO,7.73,2026-06-28,2026-07-04,686.4,Delivered
SHP01332,Pathkind Labs,Chennai,Lucknow,NFO,15.96,2026-02-13,,1419.42,In Transit
SHP01333,Dr Lal PathLabs,Noida,Ahmedabad,NFO,17.7,2026-03-30,2026-04-02,1718.32,Delivered
SHP01334,Tata 1mg,Pune,Bengaluru,HC GOLD,5.66,2026-02-25,2026-03-02,699.07,Delivered
SHP01335,Oncquest Labs,Chandigarh,Noida,NFO,14.88,2026-04-06,2026-04-11,1423.3,Delivered
SHP01336,Healthians,Chennai,Gurugram,HC SILVER,0.69,2026-04-18,2026-04-22,73.79,Delivered
SHP01337,Metropolis Healthcare,Noida,Kolkata,NFO,13.9,2026-01-06,,1245.48,In Transit
SHP01338,Suraksha Diagnostics,Ahmedabad,Chandigarh,HC GOLD,12.1,2026-03-04,2026-03-11,1524.94,Delayed
SHP01339,Suraksha Diagnostics,Hyderabad,Lucknow,NFO,24.28,2026-03-01,2026-03-06,2256.8,Delivered
SHP01340,Dr Lal PathLabs,Ahmedabad,Kolkata,NFO,13.05,2026-03-18,2026-03-29,1053.36,Delayed
SHP01341,CORE Diagnostics,Ahmedabad,Noida,HC GOLD,19.82,2026-01-14,2026-01-15,2224.67,Delivered
SHP01342,Suraksha Diagnostics,Chennai,Pune,NFO,0.52,2026-02-07,2026-02-09,40.67,Delivered
SHP01343,Suraksha Diagnostics,Mumbai,Bengaluru,NFO,6.5,2026-06-25,,604.38,In Transit
SHP01344,CORE Diagnostics,Delhi,Pune,NFO,12.03,2026-06-25,2026-07-02,1153.65,Delayed
SHP01345,Oncquest Labs,Chandigarh,Kolkata,HC GOLD,19.19,2026-01-25,2026-01-29,2610.95,Delivered
SHP01346,Metropolis Healthcare,Kolkata,Chennai,HC SILVER,18.39,2026-04-19,2026-04-24,1723.84,Delivered
SHP01347,CryoViva India,Chandigarh,Ahmedabad,NFO,15.41,2026-03-02,2026-03-05,1448.44,Delivered
SHP01348,Suraksha Diagnostics,Ahmedabad,Chandigarh,HC SILVER,16.32,2026-02-05,2026-02-11,1564.12,Delivered
SHP01349,CORE Diagnostics,Chennai,Hyderabad,NFO,7.48,2026-04-10,2026-04-14,724.02,Delivered
SHP01350,Suraksha Diagnostics,Noida,Mumbai,HC GOLD,20.94,2026-04-30,2026-05-01,2325.22,Delivered
SHP01351,CORE Diagnostics,Kolkata,Delhi,NFO,14.58,2026-04-09,2026-04-13,1412.78,Delivered
SHP01352,CryoViva India,Kolkata,Hyderabad,NFO,6.84,2026-06-12,2026-06-18,596.23,Delayed
SHP01353,Pathkind Labs,Hyderabad,Chennai,HC SILVER,3.24,2026-02-15,2026-02-24,343.99,Delayed
SHP01354,CryoViva India,Gurugram,Mumbai,NFO,23.39,2026-06-01,2026-06-04,2094.77,Delivered
SHP01355,CryoViva India,Hyderabad,Kolkata,NFO,1.48,2026-05-06,2026-05-13,134.81,Delivered
SHP01356,Healthians,Bengaluru,Hyderabad,HC GOLD,19.29,2026-01-07,2026-01-14,2324.67,Delivered
SHP01357,Metropolis Healthcare,Hyderabad,Chennai,HC GOLD,15.1,2026-04-02,2026-04-08,1743.43,Delayed
SHP01358,Tata 1mg,Gurugram,Ahmedabad,NFO,4.04,2026-05-07,2026-05-11,348.38,Delivered
SHP01359,Pathkind Labs,Ahmedabad,Mumbai,HC GOLD,1.5,2026-03-25,2026-03-31,190.7,Delivered
SHP01360,Pathkind Labs,Gurugram,Hyderabad,HC SILVER,2.43,2026-06-13,2026-06-16,218.38,Delivered
SHP01361,Tata 1mg,Lucknow,Bengaluru,HC SILVER,11.12,2026-01-30,2026-02-05,1213.52,Delayed
SHP01362,Pathkind Labs,Ahmedabad,Pune,HC SILVER,6.47,2026-01-13,2026-01-21,586.25,Delayed
SHP01363,CORE Diagnostics,Kolkata,Bengaluru,NFO,16.95,2026-06-04,2026-06-08,1394.89,Delivered
SHP01364,CryoViva India,Kolkata,Mumbai,HC GOLD,16.6,2026-03-12,2026-03-15,2278.8,Delivered
SHP01365,Redcliffe Labs,Chennai,Gurugram,NFO,17.87,2026-02-26,2026-03-03,1643.57,Delayed
SHP01366,Dr Lal PathLabs,Ahmedabad,Hyderabad,NFO,15.08,2026-05-19,2026-05-23,1157.65,Delivered
SHP01367,Healthians,Chennai,Kolkata,HC SILVER,4.22,2026-05-08,2026-05-13,428.26,Delayed
SHP01368,CryoViva India,Bengaluru,Hyderabad,HC GOLD,14.5,2026-01-21,2026-01-29,1602.15,Delayed
SHP01369,Healthians,Lucknow,Pune,NFO,18.9,2026-04-26,2026-05-03,1512.81,Delivered
SHP01370,Suraksha Diagnostics,Chennai,Chandigarh,NFO,19.24,2026-03-14,2026-03-24,1876.49,Delayed
SHP01371,CORE Diagnostics,Kolkata,Ahmedabad,NFO,23.75,2026-02-01,2026-02-03,2104.92,Delivered
SHP01372,Suraksha Diagnostics,Noida,Mumbai,HC GOLD,9.12,2026-02-25,2026-03-05,1072.35,Delayed
SHP01373,Tata 1mg,Chennai,Lucknow,HC GOLD,17.33,2026-06-12,2026-06-21,2148.49,Delayed
SHP01374,Oncquest Labs,Mumbai,Hyderabad,HC GOLD,7.51,2026-04-26,,851.1,In Transit
SHP01375,Pathkind Labs,Bengaluru,Delhi,HC SILVER,19.19,2026-06-17,2026-06-21,1815.46,Delayed
SHP01376,Suraksha Diagnostics,Chandigarh,Kolkata,NFO,16.09,2026-06-08,2026-06-10,1402.99,Delivered
SHP01377,Dr Lal PathLabs,Gurugram,Chandigarh,HC GOLD,23.66,2026-03-25,2026-04-02,2890.24,Delivered
SHP01378,CryoViva India,Gurugram,Kolkata,HC GOLD,22.15,2026-06-17,2026-06-27,2965.95,Delayed
SHP01379,Healthians,Noida,Pune,HC GOLD,6.36,2026-05-01,2026-05-04,857.54,Delivered
SHP01380,Oncquest Labs,Mumbai,Chandigarh,NFO,17.25,2026-04-24,,1384.46,In Transit
SHP01381,Tata 1mg,Hyderabad,Ahmedabad,HC SILVER,21.03,2026-02-10,2026-02-12,1832.95,Delivered
SHP01382,Suraksha Diagnostics,Lucknow,Delhi,HC SILVER,24.89,2026-04-09,,2374.65,In Transit
SHP01383,Tata 1mg,Bengaluru,Ahmedabad,HC GOLD,15.37,2026-05-17,2026-05-18,1994.73,Delivered
SHP01384,CryoViva India,Bengaluru,Hyderabad,NFO,18.06,2026-05-11,2026-05-15,1421.36,Delivered
SHP01385,Tata 1mg,Bengaluru,Chandigarh,HC GOLD,9.48,2026-06-18,2026-06-21,1250.1,Delivered
SHP01386,Tata 1mg,Mumbai,Chennai,NFO,17.5,2026-04-28,,1429.76,In Transit
SHP01387,Metropolis Healthcare,Bengaluru,Kolkata,HC GOLD,8.6,2026-04-26,2026-05-03,1082.16,Delayed
SHP01388,Pathkind Labs,Noida,Mumbai,NFO,5.92,2026-04-05,2026-04-10,491.46,Delivered
SHP01389,Dr Lal PathLabs,Lucknow,Noida,HC GOLD,12.14,2026-04-23,2026-04-26,1564.27,Delivered
SHP01390,Metropolis Healthcare,Noida,Chandigarh,HC SILVER,6.8,2026-02-28,,615.58,In Transit
SHP01391,Dr Lal PathLabs,Bengaluru,Noida,NFO,9.42,2026-05-11,2026-05-16,900.79,Delivered
SHP01392,CORE Diagnostics,Chennai,Lucknow,HC GOLD,12.78,2026-05-14,2026-05-17,1566.28,Delivered
SHP01393,Oncquest Labs,Noida,Ahmedabad,NFO,22.48,2026-01-04,2026-01-06,1826.87,Delivered
SHP01394,Tata 1mg,Bengaluru,Chandigarh,HC GOLD,9.23,2026-04-28,2026-05-05,1229.43,Delayed
SHP01395,Redcliffe Labs,Pune,Mumbai,NFO,1.3,2026-06-10,2026-06-11,106.95,Delivered
SHP01396,Tata 1mg,Pune,Ahmedabad,HC SILVER,1.87,2026-05-26,2026-06-03,168.0,Delivered
SHP01397,Redcliffe Labs,Chandigarh,Mumbai,HC GOLD,11.67,2026-01-11,2026-01-16,1292.34,Delivered
SHP01398,CORE Diagnostics,Mumbai,Gurugram,HC GOLD,1.99,2026-02-28,2026-03-08,243.41,Delayed
SHP01399,CryoViva India,Gurugram,Ahmedabad,NFO,16.03,2026-02-20,2026-02-24,1388.45,Delivered
SHP01400,Dr Lal PathLabs,Gurugram,Ahmedabad,NFO,12.44,2026-05-26,2026-06-01,1179.3,Delayed
SHP01401,Redcliffe Labs,Gurugram,Pune,HC GOLD,16.06,2026-04-27,2026-04-28,2024.21,Delivered
SHP01402,CORE Diagnostics,Hyderabad,Lucknow,NFO,12.34,2026-03-14,2026-03-17,1009.31,Delivered
SHP01403,Pathkind Labs,Bengaluru,Lucknow,HC GOLD,15.84,2026-01-29,2026-02-03,1934.3,Delivered
SHP01404,Tata 1mg,Noida,Mumbai,HC GOLD,16.99,2026-01-25,2026-01-29,2109.44,Delivered
SHP01405,Tata 1mg,Noida,Bengaluru,HC GOLD,5.72,2026-05-09,2026-05-12,698.73,Delivered
SHP01406,Dr Lal PathLabs,Chandigarh,Bengaluru,NFO,16.96,2026-03-24,2026-03-26,1580.65,Delivered
SHP01407,CORE Diagnostics,Noida,Chandigarh,NFO,13.15,2026-05-02,,1122.48,In Transit
SHP01408,Redcliffe Labs,Lucknow,Bengaluru,HC SILVER,12.06,2026-03-19,2026-03-22,1239.28,Delivered
SHP01409,Oncquest Labs,Lucknow,Chennai,NFO,14.3,2026-04-17,,1379.59,In Transit
